session_id,target
30909,9.311570077812855e-15
30910,3.600300948056112e-15
30911,9.211669907244824e-15
30912,5.424311902605183e-15
30913,5.959834271708583e-15
30914,5.917922908500677e-15
30915,4.465246579744569e-15
30916,1.0486557410352199e-14
30917,4.4392476335649336e-15
30918,1.0552607748631182e-14
30919,1.409663569288643e-15
30920,2.6019013089818698e-15
30921,5.368528528367109e-15
30922,1.0218310590546552e-14
30923,8.83992957354736e-15
30924,9.746807081528336e-15
30925,2.9798332288140797e-15
30926,7.153621357971772e-15
30927,7.388339463341605e-15
30928,2.0432241202531507e-16
30929,7.454906443382651e-16
30930,3.420273173525855e-15
30931,3.971207221690473e-15
30932,4.370257133231647e-15
30933,1.1799273158688111e-14
30934,6.569030091058711e-15
30935,3.726475021468754e-15
30936,8.255867576945864e-15
30937,4.992656123207072e-15
30938,1.0756658279760325e-14
30939,1.1064275954928499e-14
30940,1.0145422508652042e-14
30941,1.2662735077479675e-15
30942,5.116458547047242e-15
30943,2.3697357485661866e-15
30944,6.763678312979858e-15
30945,9.457105406085267e-15
30946,7.907892362367001e-15
30947,5.8629473552774945e-15
30948,1.848456173827539e-15
30949,4.368164293717447e-15
30950,2.6519624003922403e-15
30951,1.081965458660175e-14
30952,1.1161550596543191e-14
30953,9.318278829789443e-15
30954,5.1711093884782335e-15
30955,3.162088718181723e-15
30956,8.810850691011678e-15
30957,2.498589791897618e-16
30958,3.6135100833110415e-15
30959,9.386861457365568e-15
30960,1.0935198942644136e-14
30961,1.1828760011766268e-14
30962,5.889828814344879e-15
30963,8.15447978520472e-15
30964,4.767609568874256e-15
30965,2.3681328718604996e-15
30966,7.530444808525262e-16
30967,3.3963214889498803e-15
30968,4.413819993892515e-15
30969,1.3581087017146437e-15
30970,7.531380969461047e-15
30971,3.315660336901452e-15
30972,5.957236728644553e-15
30973,1.1146666255918397e-14
30974,9.829487357982275e-15
30975,6.705859904573694e-16
30976,3.3950121367319464e-15
30977,4.374444306170043e-15
30978,6.668212494909133e-15
30979,9.48366883007795e-15
30980,4.238306464759684e-15
30981,7.469844457217388e-15
30982,4.034542490935042e-15
30983,9.96935439379786e-15
30984,1.1083585062784685e-14
30985,9.617041395962598e-15
30986,1.1498631309541405e-14
30987,5.087552099713925e-15
30988,6.698923047451207e-15
30989,1.1638330280503204e-14
30990,2.5762754562679513e-15
30991,4.476141464203475e-15
30992,1.1641061865788025e-14
30993,7.896325661270708e-15
30994,8.39226570462046e-15
30995,1.0327715703632518e-14
30996,4.975347556003442e-15
30997,6.107695703563258e-15
30998,6.725888623628513e-15
30999,9.387830580421816e-15
31000,4.273456492301307e-15
31001,9.334197356005269e-17
31002,1.1862148386555869e-14
31003,8.925816945480927e-15
31004,1.0998937216373642e-15
31005,6.032904841069146e-15
31006,9.109588061351122e-15
31007,6.097812915178933e-16
31008,2.4110764932147592e-15
31009,5.683792241405942e-15
31010,4.446681521301062e-15
31011,3.955547661825347e-15
31012,5.6585898899276925e-15
31013,3.852720001276616e-15
31014,1.9041068935534096e-15
31015,7.508966778355592e-15
31016,6.949021648477759e-15
31017,6.996851405338667e-15
31018,2.6768103889497253e-15
31019,6.671856109832125e-15
31020,1.0646003012021706e-14
31021,9.341236615609774e-15
31022,7.392750860600131e-15
31023,1.1586318812600061e-14
31024,1.0444085514715355e-14
31025,8.018755913970212e-15
31026,5.042807582263363e-15
31027,6.282145998694335e-15
31028,1.1467971858100686e-14
31029,1.0600237058191297e-14
31030,1.179988883490992e-14
31031,6.555859865271504e-15
31032,7.75475743525178e-15
31033,2.933254819678148e-16
31034,1.0559411674808192e-15
31035,4.4226460193221745e-15
31036,9.480663367730829e-15
31037,6.622415291986185e-15
31038,7.166607148493428e-15
31039,1.1140155590796645e-15
31040,4.433088616241724e-15
31041,2.455310866821844e-15
31042,5.245256568577945e-16
31043,4.870766784402918e-15
31044,5.818511575143005e-16
31045,7.33307019247077e-15
31046,2.278312833843148e-15
31047,8.134390240928624e-15
31048,2.848373088921444e-15
31049,2.6056021696714457e-15
31050,6.847967007764793e-15
31051,2.9159253090418173e-15
31052,7.049226168623408e-15
31053,2.219291649131213e-15
31054,2.926734081114146e-17
31055,8.029334565056e-15
31056,2.834449548424171e-15
31057,6.7261952730668936e-15
31058,5.370554791578051e-15
31059,2.0347166011008888e-15
31060,7.858599543060328e-15
31061,1.1424728667388907e-14
31062,6.715172189381341e-15
31063,7.379259038977775e-15
31064,6.338560071333127e-15
31065,3.399918879800282e-15
31066,1.1269540022295238e-14
31067,6.236797490656943e-15
31068,9.032286711566538e-15
31069,4.94656954165621e-15
31070,5.433669307733497e-15
31071,4.85016822056167e-15
31072,8.972774405655577e-15
31073,3.2756295097480465e-15
31074,1.0119882417117186e-14
31075,1.6213749413920846e-15
31076,9.482570383050426e-17
31077,2.7910274236480273e-15
31078,6.150043460669472e-15
31079,1.1124605106348562e-15
31080,3.5273541378689913e-15
31081,8.914294370942547e-15
31082,4.857091018703413e-15
31083,3.5052242410839775e-15
31084,3.3371289207547265e-15
31085,8.73516867901433e-15
31086,4.956341592099136e-15
31087,3.297766761323292e-15
31088,3.598329357198331e-16
31089,5.557200340769661e-15
31090,6.705662744712029e-15
31091,9.19795066275215e-15
31092,9.17980565128807e-15
31093,9.139505490205112e-15
31094,7.191251798310663e-15
31095,5.2091273730813025e-15
31096,2.875414560050663e-15
31097,7.126599024375877e-15
31098,7.814458816700733e-15
31099,6.21939800020376e-15
31100,8.19719237325101e-15
31101,6.595993591043784e-15
31102,5.3235217474212175e-15
31103,1.025685044846112e-14
31104,3.2715139039800086e-15
31105,6.7977399380890774e-15
31106,3.733201002016993e-15
31107,6.3176942866323145e-15
31108,7.965016909388788e-15
31109,3.671464645766975e-15
31110,1.1398471110216724e-14
31111,4.6082665457231504e-15
31112,7.318319250693319e-15
31113,1.1793096792087214e-14
31114,6.8284398272577974e-15
31115,8.437658012058684e-15
31116,2.9918565534220446e-15
31117,9.724483817252796e-15
31118,3.9633743591385674e-15
31119,5.245948648754539e-15
31120,3.731428711437685e-15
31121,1.7300727542624652e-15
31122,7.380600328369325e-15
31123,1.2284293248191867e-16
31124,1.83115577339577e-15
31125,4.546256106397993e-15
31126,9.527112238109349e-15
31127,9.108052701751218e-15
31128,1.0162686785058913e-14
31129,1.1264912596226892e-14
31130,9.662446293982687e-15
31131,3.21922765067271e-15
31132,1.146180658839493e-14
31133,4.6632114699905684e-15
31134,5.019593656152956e-15
31135,1.1951996219857427e-14
31136,6.232328212011732e-15
31137,1.1504841676119663e-14
31138,1.4608223731477427e-15
31139,1.1836237150827748e-14
31140,2.1847404992385666e-15
31141,1.6692623713497954e-15
31142,9.378027569413545e-15
31143,1.7507288971239227e-15
31144,7.979868540654565e-15
31145,7.799117502285052e-15
31146,1.1697280336709995e-14
31147,7.747225207364772e-15
31148,3.1954761192538132e-15
31149,6.722219242809295e-15
31150,1.6484508084421278e-15
31151,1.0839790915172027e-14
31152,2.7186769963243953e-15
31153,2.493464937544208e-15
31154,5.8316445982756504e-15
31155,6.695965806264095e-15
31156,3.2380970168024667e-15
31157,1.1774981563103746e-14
31158,8.105878983047475e-15
31159,7.71861988641556e-16
31160,6.176173694164192e-15
31161,5.903277747623697e-15
31162,3.6096197700659114e-15
31163,1.0599008201601387e-14
31164,6.2499192920620356e-15
31165,3.921383186796818e-15
31166,6.017316720897633e-15
31167,6.174931462027708e-16
31168,3.1859442103407002e-15
31169,3.9564285571448195e-15
31170,7.009459857795431e-15
31171,8.237832945592666e-15
31172,1.0960362275493735e-14
31173,3.9066213973563466e-15
31174,9.306692133786289e-15
31175,7.951108252948028e-15
31176,7.820713593314227e-15
31177,7.993015222196759e-15
31178,9.489652721366096e-15
31179,4.462079807431224e-15
31180,9.613702427778372e-15
31181,6.028988276604385e-15
31182,6.739469529122237e-15
31183,2.5547598669980684e-17
31184,1.0640308620264684e-14
31185,4.0478898048791745e-15
31186,1.0196754789480031e-14
31187,1.5811762437132585e-15
31188,4.747188505876184e-15
31189,8.983330829052105e-15
31190,7.819902457983708e-15
31191,3.133659270925606e-15
31192,3.065379107651633e-15
31193,7.219852411505667e-15
31194,2.578026381264495e-15
31195,4.970773093297044e-15
31196,2.6902965157278305e-15
31197,5.602705750145401e-15
31198,4.41174060801448e-15
31199,1.2884508897686037e-15
31200,1.1545545765852306e-14
31201,4.261579977829715e-15
31202,1.0593724005041454e-14
31203,9.595633440005314e-15
31204,2.1308591403643147e-15
31205,7.374210022544263e-16
31206,1.811106481055628e-15
31207,1.1768225462883494e-14
31208,6.121218809303084e-15
31209,5.3169217631274455e-15
31210,5.4709571345471305e-15
31211,1.1970239161365205e-15
31212,4.423903864975694e-15
31213,6.085100993120936e-16
31214,3.909565515770501e-15
31215,7.57886611590733e-15
31216,1.1122592900677754e-15
31217,1.1652136134595986e-14
31218,4.17121756112604e-15
31219,1.13286779216585e-14
31220,2.6042495409845223e-16
31221,4.083977080182544e-15
31222,4.4887942338600314e-15
31223,1.2153806300847914e-15
31224,2.6855772718726543e-15
31225,1.0549488888879201e-14
31226,6.5679617213759864e-15
31227,5.9594495982733735e-16
31228,1.0510881208695121e-15
31229,3.1573355187974196e-15
31230,2.2504435401357193e-15
31231,2.2275560646911552e-15
31232,2.22965926315538e-15
31233,6.751855507555984e-15
31234,1.0416379087787425e-14
31235,5.709519526276836e-15
31236,5.079770780571394e-15
31237,8.522610157290392e-15
31238,2.457743184521803e-15
31239,1.0250501140055224e-14
31240,8.05941837349926e-15
31241,8.302070234715742e-15
31242,5.714456837846721e-16
31243,3.3497904654315147e-15
31244,2.4864870790650153e-15
31245,6.575607516985108e-15
31246,1.8766021926259312e-17
31247,4.866872656428303e-16
31248,1.1780442393778401e-14
31249,9.604805008060345e-15
31250,7.387232330788025e-15
31251,9.29042971433272e-16
31252,9.88168693999042e-15
31253,5.186131630683221e-16
31254,4.36356462399077e-15
31255,1.5229157748644527e-15
31256,9.78258537835912e-16
31257,3.2072551264976012e-15
31258,5.509536793844146e-15
31259,1.0063113002864764e-14
31260,9.342084363114113e-15
31261,1.101964431662608e-14
31262,6.964545592536038e-15
31263,9.199466980078445e-15
31264,4.342193986606708e-15
31265,7.183175684892796e-15
31266,4.0050281745712185e-15
31267,1.5924661582483226e-15
31268,2.273468705973456e-16
31269,2.1622839288127866e-15
31270,7.397056068817075e-15
31271,5.150573828430399e-15
31272,1.1489740322208185e-14
31273,9.621278311902147e-15
31274,2.586825488495529e-15
31275,1.0842790870080469e-14
31276,6.045602365281974e-15
31277,2.324886832661678e-15
31278,3.745335007504489e-15
31279,1.040816098507396e-14
31280,7.530133946297764e-15
31281,5.749618357262604e-15
31282,1.0762198603929166e-14
31283,8.634534481133257e-15
31284,1.4820325274013236e-15
31285,4.817819084024468e-16
31286,9.217285225545919e-16
31287,7.144062347814793e-15
31288,1.837712725739716e-15
31289,1.0673337398024614e-14
31290,1.6792039372385993e-15
31291,4.817441542425125e-15
31292,7.052087764958236e-15
31293,3.4500085418658447e-15
31294,9.642915392148118e-15
31295,2.4139954289590785e-15
31296,5.518818239292301e-15
31297,3.3901948033281425e-15
31298,5.364135972190508e-15
31299,1.1597119674179505e-14
31300,1.859970960950298e-15
31301,3.4010221879925535e-15
31302,9.92215240859012e-16
31303,1.5151074925186963e-15
31304,3.3840458615640467e-15
31305,9.598199047475034e-15
31306,2.155382789412238e-15
31307,5.099820918849128e-15
31308,4.216680264306972e-15
31309,1.0270725045493459e-14
31310,2.106405725031831e-15
31311,2.414955800924257e-15
31312,1.0373749945457132e-15
31313,4.965866086008113e-15
31314,4.269634128190807e-15
31315,6.122310521200655e-15
31316,5.022239306226513e-15
31317,1.7465493903052843e-15
31318,5.444269924688033e-15
31319,3.981082439873108e-15
31320,1.7974937636542065e-15
31321,5.482833886758376e-15
31322,1.6661508584839759e-15
31323,6.496672935294052e-16
31324,2.903451419339999e-15
31325,7.54868011697952e-15
31326,5.676831967895305e-15
31327,6.893168220496232e-16
31328,5.456335430504968e-15
31329,3.769025544470663e-15
31330,9.259557792874728e-17
31331,1.0671112146392259e-14
31332,4.274960151620545e-15
31333,8.979915873300317e-15
31334,1.010375180102929e-14
31335,8.222216778096847e-15
31336,5.239480335997861e-15
31337,5.849138800055022e-15
31338,5.115191332612689e-15
31339,3.2884447503696896e-17
31340,5.548324581110402e-15
31341,9.121839498819168e-16
31342,8.519759748701378e-16
31343,2.133968539526678e-15
31344,8.373891370524468e-15
31345,1.0957148238473028e-15
31346,4.596858184365032e-15
31347,1.0434005560412053e-14
31348,7.185939538712151e-15
31349,9.722315059324643e-15
31350,1.1662065199696536e-14
31351,4.3797052323315845e-15
31352,9.548889594163594e-15
31353,6.892195326399462e-15
31354,2.7556348228669766e-15
31355,8.355140798006359e-15
31356,2.7761573210386634e-15
31357,7.555726009461786e-15
31358,4.4469049816706784e-15
31359,6.356701905895121e-15
31360,8.808911882289793e-15
31361,8.410354732245661e-15
31362,1.1619812346866784e-14
31363,1.0450473803636026e-14
31364,5.023241072670852e-15
31365,5.67696420708592e-15
31366,6.727805343018005e-16
31367,5.30833327010408e-15
31368,3.561599867493998e-15
31369,1.743362712325409e-15
31370,1.2992759680387723e-15
31371,6.336156001138878e-15
31372,3.848065270101113e-16
31373,3.2569155850980484e-15
31374,4.751337887353074e-15
31375,3.1808007728098186e-15
31376,8.998514103441291e-15
31377,9.409455686896562e-15
31378,7.536960476236315e-15
31379,8.209306001447224e-15
31380,8.870586822363925e-15
31381,6.8824446223273714e-15
31382,1.712213938302767e-15
31383,4.142553184557398e-16
31384,8.258879056150307e-16
31385,9.297780154864094e-15
31386,1.087102452499806e-14
31387,3.875925753423111e-15
31388,3.657378364596341e-15
31389,6.053091022322518e-15
31390,9.3486944421586e-15
31391,1.1823150560173605e-15
31392,7.281500657322189e-15
31393,2.2843362347274886e-15
31394,4.696208665492182e-15
31395,4.3802967420284434e-15
31396,2.97375603535209e-15
31397,1.1766254551706993e-14
31398,2.436992594357099e-15
31399,2.8573923116785146e-15
31400,3.788510484873705e-15
31401,8.504019389055316e-15
31402,4.4196540445002306e-15
31403,3.63186051191459e-15
31404,5.585547003199805e-15
31405,1.0446123545134233e-14
31406,3.477784195294165e-17
31407,9.835581023120217e-15
31408,1.0796498919887096e-14
31409,1.434215820338168e-15
31410,9.252826630251453e-15
31411,3.162563255425147e-15
31412,5.41004651150788e-15
31413,5.387679758638575e-15
31414,7.677450088866921e-15
31415,1.7606689717673167e-15
31416,9.43547679147918e-15
31417,1.286879922557782e-16
31418,1.1599882967474242e-14
31419,3.23465398915137e-15
31420,7.378520171033553e-16
31421,9.826981113904967e-15
31422,4.092108401992648e-15
31423,8.4008524305067e-15
31424,7.46878884759101e-15
31425,6.62159227417612e-15
31426,8.159538015843113e-15
31427,9.65991794085277e-15
31428,1.0351300765171899e-14
31429,1.1045108727618599e-14
31430,7.531034125663921e-15
31431,6.784770078496638e-15
31432,5.6484087192298075e-15
31433,5.388969597990256e-15
31434,1.0086811499015973e-14
31435,6.468922231266976e-15
31436,4.5681868966686226e-15
31437,1.3012886751306055e-15
31438,4.543094122868489e-15
31439,5.333397958425498e-15
31440,4.41721590275105e-16
31441,7.251677521562017e-15
31442,5.922968293890929e-15
31443,8.873960516162634e-15
31444,1.1614468636163073e-14
31445,9.290768226635852e-15
31446,2.867757263528698e-15
31447,9.161683800945718e-15
31448,8.302726132600053e-16
31449,6.864633577136318e-16
31450,4.165935402015643e-15
31451,4.357004007024761e-15
31452,9.903686427145772e-15
31453,1.0075466729210563e-15
31454,4.541087651840652e-15
31455,9.228936870234867e-15
31456,2.2704539222134985e-15
31457,8.609693406563404e-15
31458,8.836327929609493e-16
31459,7.066296119560212e-15
31460,1.1940306355598373e-14
31461,4.5095148045589685e-15
31462,7.72299782927939e-15
31463,3.3515833489288394e-16
31464,7.225897971992587e-15
31465,9.799456828030943e-15
31466,8.672192421553506e-15
31467,5.179244922733677e-16
31468,4.2046262655443556e-15
31469,8.608505648502709e-15
31470,7.553765353204185e-15
31471,1.1136916994401773e-14
31472,1.0441360594774179e-14
31473,9.936415953866425e-15
31474,1.1749402619008792e-14
31475,4.0085874412298685e-15
31476,2.4315822361167406e-15
31477,1.0091242644364385e-14
31478,5.605014862548194e-15
31479,7.967362001311448e-15
31480,1.0229902798577871e-14
31481,1.1885632161694545e-14
31482,1.0380051914036678e-14
31483,8.047776608609913e-17
31484,3.1315167896709675e-15
31485,2.1591192367090403e-15
31486,1.4819960018758582e-16
31487,6.455816019839306e-15
31488,7.77639004471939e-15
31489,5.104543550062618e-15
31490,7.830635542433737e-15
31491,8.654858367051583e-15
31492,5.402001241802522e-15
31493,6.971600502279821e-15
31494,9.825308575640486e-15
31495,4.9280389868679056e-15
31496,9.121043186962937e-15
31497,1.1738317871003329e-14
31498,9.96233704372465e-15
31499,7.891776268156616e-15
31500,9.451630688275413e-15
31501,9.828988727282595e-15
31502,7.782585133267381e-16
31503,6.733356037984191e-15
31504,6.150392698711839e-15
31505,1.0381350340244235e-14
31506,8.874046067971597e-15
31507,3.166746488087755e-16
31508,7.276367147518797e-15
31509,1.1271490823144982e-14
31510,2.6433590444331133e-15
31511,1.0061247468283273e-14
31512,7.051620362641191e-15
31513,8.160386314601235e-16
31514,3.3400576869532698e-15
31515,6.861256152703298e-15
31516,9.77498044572e-15
31517,8.069176066232177e-16
31518,5.6082404895685875e-15
31519,5.878698413691498e-16
31520,2.355656235933036e-15
31521,1.631207987629843e-15
31522,8.283536500294475e-15
31523,8.001261428125658e-15
31524,6.328579994212675e-15
31525,4.1367091771125824e-15
31526,1.012810553332564e-14
31527,8.019925802973962e-15
31528,8.283778624881757e-15
31529,5.541986745441477e-15
31530,9.879367455030752e-15
31531,1.0213645979383342e-14
31532,9.41873726693563e-15
31533,1.01552199818464e-15
31534,8.052294962585231e-15
31535,5.569750619006006e-15
31536,8.371927802476034e-15
31537,6.078245502362443e-15
31538,1.0571295525924683e-14
31539,1.2066805158717529e-15
31540,6.758017868028719e-15
31541,5.121629445029455e-15
31542,7.872455189190056e-15
31543,8.82299062012714e-15
31544,1.0905125177016754e-14
31545,3.670904198349784e-15
31546,3.3805676974122e-16
31547,5.890285174512696e-15
31548,2.4273641677862324e-15
31549,3.8152184452195526e-15
31550,7.135513487042513e-15
31551,4.6841215516952295e-15
31552,9.577882787251239e-15
31553,8.230160246378352e-15
31554,1.1885870271281202e-14
31555,9.809225425175303e-15
31556,1.7915566596614273e-15
31557,4.2492139815080776e-15
31558,9.79145478322316e-15
31559,1.0131613175880292e-14
31560,1.1651212531744147e-14
31561,4.4207390607537206e-15
31562,2.8818975855841757e-15
31563,1.1129472499728164e-14
31564,1.0006902566754849e-14
31565,1.120501065896696e-14
31566,7.954747479518978e-15
31567,9.564966942278362e-15
31568,8.767283993719233e-15
31569,9.389228999932324e-15
31570,7.317737296942595e-15
31571,4.220469925840238e-15
31572,5.844946947088031e-16
31573,4.283093253300247e-15
31574,5.0929888010301216e-15
31575,8.964090609462602e-15
31576,1.0551368577224634e-14
31577,8.66975315138172e-15
31578,4.9927842592265154e-15
31579,5.674604075175826e-15
31580,4.357273537636389e-15
31581,1.4477719859179902e-15
31582,1.5686124024530823e-15
31583,1.356067790692839e-15
31584,8.723260000047462e-15
31585,3.145682976507426e-15
31586,5.391295279014614e-15
31587,1.1764530147506561e-14
31588,5.989513139527454e-15
31589,7.286553583034103e-15
31590,4.485790896116172e-15
31591,1.1818855102141386e-14
31592,1.1142093982364363e-14
31593,8.000013173648186e-15
31594,1.1341480165698441e-14
31595,7.855264265841195e-15
31596,3.6827392473364006e-15
31597,6.44456373767822e-15
31598,4.474124495979719e-15
31599,7.252925596716004e-15
31600,7.0830560150452635e-15
31601,9.020710866826391e-15
31602,2.129325033784026e-15
31603,1.7351438796241223e-15
31604,4.3315832397521035e-16
31605,9.63044876900379e-16
31606,2.4017630572541354e-15
31607,8.364339385625673e-15
31608,1.070470532067174e-14
31609,5.1094290590654626e-15
31610,6.9351586213489205e-15
31611,1.784446154373016e-15
31612,9.7182712099763e-15
31613,1.3432311037776467e-15
31614,1.0685604723033863e-15
31615,5.042744364931975e-15
31616,7.023217550682665e-15
31617,2.269788999332683e-15
31618,4.43473105779071e-15
31619,8.138925883552883e-15
31620,2.5546502733630175e-15
31621,9.156212429984513e-16
31622,9.175865610401008e-15
31623,5.740682115269724e-15
31624,2.6009945904855913e-15
31625,3.8512407518679584e-15
31626,4.719778376552705e-15
31627,1.5912562175631146e-15
31628,9.574108487788768e-15
31629,8.684375505113062e-15
31630,5.7292956746141045e-15
31631,2.785713604279315e-15
31632,3.953088448325036e-15
31633,3.977793858462812e-15
31634,5.082308264632159e-15
31635,2.059974436753685e-15
31636,1.6290174363454798e-15
31637,8.106441492745201e-15
31638,9.306624461608581e-15
31639,1.1473253979470701e-14
31640,3.0429734122801855e-15
31641,6.050169747223563e-15
31642,1.3648365306523339e-15
31643,6.702366306571089e-15
31644,4.83877154507252e-15
31645,1.0253923564951419e-14
31646,7.070805179801689e-15
31647,3.484593964756303e-15
31648,4.42067797084634e-15
31649,5.42469166792258e-15
31650,6.847025153656705e-15
31651,1.982427996454556e-15
31652,1.530416262517412e-15
31653,6.948109586926844e-15
31654,9.924487567391567e-16
31655,7.73746941626877e-15
31656,6.1281985430271724e-15
31657,4.0277652656136845e-15
31658,1.1192421735054988e-14
31659,9.518589488651908e-15
31660,6.811896322759028e-15
31661,3.322835834532387e-15
31662,8.65465314487661e-15
31663,1.0127914259378051e-14
31664,4.482260033771196e-15
31665,9.096424667015989e-15
31666,7.780470912648521e-15
31667,3.795189797191926e-15
31668,1.1585233433457212e-14
31669,8.312678545132284e-15
31670,5.939383839795339e-15
31671,5.790191153971078e-15
31672,1.014038046263551e-14
31673,9.465312175762777e-16
31674,3.6078670803165436e-15
31675,8.899692816700009e-16
31676,1.5064695479855525e-15
31677,3.615217496009132e-15
31678,3.621713397568974e-15
31679,3.831177878951654e-15
31680,4.196906022516048e-15
31681,6.034851633756677e-15
31682,8.348009354754514e-15
31683,8.245159408391237e-16
31684,3.96510542884055e-15
31685,4.2206207542113294e-15
31686,1.0284585051620943e-14
31687,1.6886705070672838e-15
31688,1.162427977854853e-14
31689,1.8950535401848392e-15
31690,7.426810676307133e-15
31691,6.186830791947791e-15
31692,8.796874593545585e-15
31693,2.2571420413734102e-15
31694,7.09828982071544e-15
31695,1.0255717579110848e-14
31696,5.408487854330426e-15
31697,4.228063523037254e-15
31698,5.0124643909740415e-15
31699,1.0584725315434752e-14
31700,3.0789847252141656e-15
31701,2.3936072209433818e-15
31702,1.2050395673754791e-15
31703,6.430090550562805e-15
31704,1.0678946241150822e-14
31705,9.491898399050104e-15
31706,1.1717767239042863e-14
31707,9.679039167242125e-15
31708,6.4452854378899946e-15
31709,3.8941570237194925e-15
31710,4.79682867878348e-15
31711,9.108204448724636e-15
31712,2.7339509523520515e-15
31713,1.1072864912081632e-14
31714,7.718595556843543e-15
31715,3.271032774390798e-15
31716,9.62238577957348e-15
31717,7.253198134168426e-16
31718,8.602247095178861e-15
31719,1.8769779501932458e-16
31720,1.750882910916875e-15
31721,5.84141499813096e-15
31722,8.984080069631748e-15
31723,5.687319272200096e-15
31724,7.466805445517722e-15
31725,4.185692424631574e-15
31726,1.0097922437000539e-14
31727,1.8030442996083576e-15
31728,1.1049870278631813e-14
31729,1.6762295973677065e-17
31730,1.0209608005693985e-14
31731,9.59635547438296e-15
31732,6.0591594766703985e-15
31733,1.0527496097121352e-14
31734,7.379431880920432e-15
31735,7.335547586707808e-15
31736,1.1256782825808384e-14
31737,7.698014627125052e-15
31738,2.5695346855567576e-15
31739,1.867482640981151e-15
31740,1.0170272457241389e-14
31741,7.531872742136446e-15
31742,2.9450391563514698e-15
31743,5.379578051370137e-15
31744,1.1438921778287843e-14
31745,2.5216464872958693e-15
31746,3.68023492067229e-15
31747,6.033565868831182e-15
31748,7.609931237479796e-15
31749,1.2089454611378176e-15
31750,3.899409209189375e-15
31751,5.9938140247091986e-15
31752,1.0261093424736156e-14
31753,3.594817887966832e-15
31754,4.4331754799742934e-15
31755,6.385275402390076e-16
31756,1.1101029101594796e-15
31757,1.1732158705930358e-14
31758,4.9444346385859555e-15
31759,1.0098752433033686e-14
31760,1.0545473964850555e-14
31761,1.9364585624052517e-15
31762,2.24851703362655e-15
31763,9.986037159634304e-15
31764,4.0118764855198395e-15
31765,3.880012328967363e-15
31766,4.994710206014756e-15
31767,1.951996654562338e-15
31768,1.0944391534733953e-14
31769,1.1538157503912503e-14
31770,9.966347089157838e-15
31771,4.100191239331553e-15
31772,3.0079253726941375e-15
31773,4.672634269861893e-15
31774,8.510342332342257e-15
31775,2.035405946739258e-15
31776,7.96333616226541e-15
31777,6.835391278668414e-15
31778,4.7592266517110015e-17
31779,1.0038402187236828e-14
31780,1.000320352680911e-15
31781,5.3378839414823114e-15
31782,7.996895786682114e-15
31783,2.748886609929337e-15
31784,4.619053725870688e-15
31785,1.0956835722511313e-14
31786,1.1019917871208274e-14
31787,9.617258962174281e-15
31788,1.111101761524566e-14
31789,9.998402588920228e-15
31790,3.1102565353171008e-15
31791,8.222165380381406e-15
31792,8.648907839833895e-15
31793,6.07636340003065e-16
31794,6.086851176118491e-16
31795,9.496915899202407e-15
31796,1.1116053751469889e-14
31797,6.305873738518327e-15
31798,1.1823390490739799e-14
31799,6.176560915854763e-16
31800,6.937078177500901e-15
31801,9.285487028134201e-15
31802,1.3002692512735336e-15
31803,2.2786297503677328e-15
31804,1.601539856901045e-15
31805,3.1171028881436746e-15
31806,9.150539225769574e-15
31807,1.0248917108964387e-15
31808,2.127854079048787e-15
31809,1.095156519148859e-14
31810,1.9854944310544584e-15
31811,7.59729588985688e-15
31812,5.851254016574074e-15
31813,4.792320287290961e-15
31814,4.595637069457352e-15
31815,4.992618178229974e-16
31816,7.288473159441496e-15
31817,5.233470730760053e-15
31818,7.973490789234735e-15
31819,1.0307282682163934e-15
31820,8.78318631240153e-15
31821,1.0888183444956784e-14
31822,3.2377510179739958e-15
31823,2.300939817875497e-15
31824,8.08933659169604e-15
31825,5.2170065395890845e-15
31826,4.315877502931884e-15
31827,9.643427164465161e-15
31828,1.6857411430378488e-15
31829,4.086529253172031e-15
31830,1.128448297953149e-14
31831,9.601490818353589e-15
31832,8.080444629853218e-16
31833,1.0857489862837892e-14
31834,8.359708943279193e-15
31835,1.0551221816494565e-14
31836,6.6231030031954784e-15
31837,5.270937560212344e-15
31838,7.351490744850387e-15
31839,8.003792825926273e-15
31840,8.724325729022379e-15
31841,6.5856511447222884e-15
31842,6.789835458357139e-15
31843,8.446678280460239e-15
31844,2.13214934507529e-15
31845,9.63592666125456e-15
31846,7.111784682716261e-15
31847,2.04220748713413e-15
31848,9.773279123147992e-15
31849,1.035344384158938e-14
31850,7.717500300905738e-15
31851,1.2317284629115324e-15
31852,3.3976837241678572e-15
31853,6.845147125383926e-15
31854,1.0925861353361987e-14
31855,3.2440165135661207e-15
31856,1.3548365494781586e-15
31857,1.321902330301139e-15
31858,8.207816640254694e-17
31859,1.009089072024742e-15
31860,9.786809162488227e-15
31861,1.1537730249328942e-14
31862,8.32040894358805e-15
31863,4.761257252211614e-15
31864,6.926956914163908e-15
31865,2.274731002493598e-15
31866,1.4519654170730498e-15
31867,1.0256648108518877e-14
31868,4.946256219278046e-15
31869,1.846034825359723e-15
31870,1.0869176845613683e-14
31871,9.946183040346795e-15
31872,9.849491242522214e-15
31873,3.6634443176442e-16
31874,5.4026951463792406e-15
31875,1.068035433080421e-14
31876,1.8257617102540542e-15
31877,7.43135788162094e-15
31878,6.0730652195157506e-15
31879,3.632712695167143e-15
31880,3.6866839917754934e-15
31881,7.419248161884486e-15
31882,6.038357333554901e-15
31883,1.1524275766662236e-14
